3ixf,18.391260147094727
4u05,18.264976501464844
3ux3,9.311856269836426
4h7a,13.775965690612793
4j10,7.204610824584961
3psm,12.826650619506836
3mio,21.596982955932617
2y6w,10.966278076171875
3wbq,16.688444137573242
4j42,7.911751747131348
2l8x,6.614203929901123
4n4c,26.52387237548828
2xa6,8.532899856567383
3wbp,20.135244369506836
4urg,17.77890968322754
4fvf,16.141475677490234
4wf0,20.99071502685547
3qs2,8.040928840637207
2kqm,15.233843803405762
4pm3,16.290328979492188
3le5,18.510242462158203
2w7v,16.285327911376953
4gqf,15.197920799255371
3omy,16.599266052246094
3pc7,16.32633399963379
4fup,14.45608901977539
2xi1,20.4825496673584
4e82,6.879908561706543
7uct,10.691853523254395
7jo8,8.665416717529297
2li9,8.126729965209961
7ucz,30.85772705078125
8h7c,39.451107025146484
9kbq,6.880470275878906
6wu5,18.018077850341797
8ua5,17.48696517944336
8h7d,38.343868255615234
9kbs,17.278913497924805
8h7e,38.893131256103516
7tvm,19.586576461791992
7v5p,26.75361442565918
7v5r,23.534517288208008
7v5q,26.833250045776367
8uk7,21.392620086669922
