2mjo,9.966196060180664
2mzc,15.655035018920898
2n2a,8.120904922485352
2n54,12.21290111541748
3x39,11.075186729431152
4r0f,15.530322074890137
4zj0,8.613761901855469
4zmv,24.393232345581055
4zmw,17.01671600341797
4zt1,16.683238983154297
4zte,23.09879493713379
5awi,26.87670135498047
5gxp,20.718170166015625
5j6e,7.597536087036133
5lfy,8.855932235717773
5m6i,11.624476432800293
5m76,14.093098640441895
5me8,19.624326705932617
5nf8,26.518312454223633
5ob4,6.218716144561768
5vet,7.451712131500244
5xna,13.266213417053223
6aqb,20.50161361694336
6b1g,17.423240661621094
6c4s,8.407867431640625
6cg7,13.528890609741211
6cgs,14.570207595825195
6eju,16.006668090820312
6ejv,16.682172775268555
6fd8,21.423564910888672
6flz,17.102863311767578
6hjo,8.857664108276367
6icg,11.770862579345703
6mpn,8.780803680419922
